Year,1996,1996,1997,1997,1998,1998,1999,1999,2000,2000,2001,2001,2002,2002,2003,2003,2004,2004,2005,2005,2006,2006,2007,2007,2008,2008,2009,2009,2010,2010,2011,2011,2012,2012,2013,2013,2014,2014,2015,2015,2016,2016,2017,2017,2018,2018,2019,2019,2020,2020,2021,2021,2022,2022
Monsoon,Pre,Post,Pre,Post,Pre,Post,Pre,Post,Pre,Post,Pre,Post,Pre,Post,Pre,Post,Pre,Post,Pre,Post,Pre,Post,Pre,Post,Pre,Post,Pre,Post,Pre,Post,Pre,Post,Pre,Post,Pre,Post,Pre,Post,Pre,Post,Pre,Post,Pre,Post,Pre,Post,Pre,Post,Pre,Post,Pre,Post,Pre,Post
State,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Andhra Pradesh,6.3701886869283495,2.7461499869508303,5.5891552374459925,3.905587543316254,6.195649639765531,3.26240879696165,6.157755490947124,5.215533702272953,6.4961161686910485,3.983909524571936,6.455475482833347,3.670113330551661,6.351443084546458,5.406475490329743,8.225788598412407,5.127405047018509,7.298919580823483,5.495657435948498,8.12506416526705,3.616295422995422,5.944777783162398,4.474054056754057,6.7489050872666265,3.343563591978977,5.688929075675229,4.252791206929668,6.053104617196922,4.795315054938132,5.7707833178217784,3.2940254740300405,5.336519648978472,4.477873876536259,6.691085336927132,4.24769339966393,6.730995255843495,3.8116566278967134,6.11815001559923,5.177111115834003,6.871260654507716,5.350702682109649,6.61769199426504,5.285926086738756,7.901651231695964,4.597499691923431,7.355832906446099,5.959837914829463,7.748939737018665,4.521017045793996,7.06138439,4.695044341,7.085667897,4.694077163999999,6.8063992870000005,4.595349005
Arunachal Pradesh,2.9658333333333333,2.7438888888888893,3.24625,3.8810416666666665,3.0387500000000003,3.316041666666666,3.854166666666667,4.5964583333333335,4.912708333333334,4.427083333333333,6.678541666666668,4.1745833333333335,4.318958333333334,3.431875,3.1910416666666666,3.23125,2.441875,3.881666666666667,3.131666666666667,3.3120833333333333,4.376458333333334,3.68125,3.800208333333333,3.7041666666666666,4.776666666666666,3.6585416666666655,5.321041666666667,3.962916666666666,5.519166666666668,4.5775000000000015,5.342291666666667,4.57375,5.17375,4.03875,5.3,3.9375,4.90125,4.137291666666666,5.426041666666666,3.6452083333333336,4.6850000000000005,3.43,4.946458333333333,4.0720833333333335,4.7352083333333335,4.179375,5.7875000000000005,4.8220833333333335,5.605561252,4.622991788,5.381834852999999,4.319844744,5.353623299,4.302599316
Assam,3.032255807166689,2.5553569351408822,3.567855151106204,3.005253828130934,3.1104429249233743,2.7566383993732444,3.7760768067879824,2.709084301841949,3.219778224422636,3.0260308896658903,3.543686883126928,2.8471624884899183,3.127191204218964,3.05601720181528,3.128211665439889,2.7658900267259394,2.5526249217971424,2.800301112449119,2.9577085727770385,2.664889671134492,3.1846014468227355,2.9753613493079483,3.200176341072638,2.847760106839353,3.896373587713029,2.7382428183659746,3.781898589595423,2.885702687409209,4.08631556207744,2.7093590666497898,3.7620182590787787,2.940823465687153,4.216297013820769,2.9955218743360716,3.76094595979086,2.922772581099196,3.700911484471821,2.616771528612653,3.6977075950633633,2.6745545652770084,4.022539852707678,3.0912234676434664,3.8540044373754903,2.765974959718644,3.540040629370629,3.0877091729323305,3.6650292998911422,2.899018458393458,4.003690679,2.6956939810000002,4.471648049,2.930452551,4.775125331,3.5530348989999996
Bihar,4.956655113161693,3.2602536549707613,4.902908834586467,3.0975468880534662,4.71209857978279,2.873648496240602,4.7010128730918215,3.0458240012911064,4.650879234070025,3.084284793422951,4.520639847725373,3.090929103060684,4.508513214855321,3.1201502430318224,4.370156622617148,3.1131461418698265,4.398260585175059,3.4019685577580314,5.029483197012283,3.690865679641996,4.7280416317293055,3.2265248891228815,4.858215806930834,3.2635967176675282,4.813665397967682,3.3920215564820837,4.778539020689991,3.6577035442627546,5.44163526870175,4.339849150772279,5.766349827073508,3.5500373208662688,5.579773583872267,3.815945945866999,5.538849973856553,3.5112651851072902,5.042779225891066,3.4712388342651517,5.181771598284756,4.3051431047023145,5.719899601860128,3.4123676666900344,5.270181780938358,3.659308681815261,5.6453780999702055,3.8477759959338904,5.994683187426608,3.5129697590421274,5.918036025,3.754313158,5.8207207379999995,3.9954433860000003,5.357966662,4.219127769
Chandigarh,8.7125,8.925,10.096666666666666,9.971666666666666,10.071666666666667,9.433333333333332,11.412857142857144,13.16111111111111,13.595,13.75,14.01,13.452000000000002,14.43909090909091,14.384545454545453,14.967272727272727,14.850000000000005,14.777999999999999,14.702000000000002,13.671111111111115,13.355,13.71625,13.672857142857143,12.32875,16.94818181818182,17.018181818181816,15.741818181818182,16.303636363636365,16.81090909090909,16.58909090909091,15.655454545454544,16.291818181818186,17.92636363636364,17.843636363636367,17.11636363636364,18.13727272727273,16.922727272727276,17.523636363636367,17.753636363636364,18.251818181818184,16.664545454545458,16.969090909090912,18.47636363636364,19.495,18.954,19.689,17.62818181818182,18.203636363636363,16.66090909090909,18.01637742,16.73697618,18.02249836,11.7394547,17.74173493,11.71111409
Chhattisgarh,7.5323830949591635,3.90226266325814,7.724513232652455,3.9331268021689363,6.550481915485374,3.3502881909741222,7.306237152851588,4.10064998373324,7.374752537091767,4.630900094519852,8.043685594383232,3.96800817635441,7.6196842291560625,4.8755415662281445,8.257479151518872,2.7411292610275004,7.156529121805997,3.9459725903952663,7.6268729830876465,3.7432721922031873,7.401109713575798,4.1407737032080805,7.616318072857075,3.9335587416755264,7.343687935754772,4.399568823398258,7.892528106769018,4.671810577727409,7.563220353700513,4.369462102548463,7.100087367032554,4.485833807945861,7.157733128624336,4.134819234598547,7.640980579672942,4.312826082526503,7.081984677650717,3.8766785847291865,6.57859471397876,4.752511538473708,7.933167767759893,4.941984314451429,7.691328427952121,4.875439106639215,7.042682868760901,4.787437876482494,7.1007655127547125,4.778661570621251,7.234323135,4.698578565,7.531870442000001,4.569232281000001,7.710912464,4.469980971
Dadra And Nagar Haveli,,,,,,,,,,,,,,,,,,,7.81,4.633333333333334,7.318333333333332,3.34,7.078333333333332,3.316666666666667,7.245000000000001,4.168333333333334,7.506666666666668,3.045,7.208333333333332,3.7,5.283333333333333,3.865,6.873333333333332,3.3866666666666667,4.848333333333334,3.265,5.473333333333333,4.966666666666666,8.158333333333333,3.305,8.434999999999999,3.3216666666666668,8.438333333333333,3.983333333333334,8.266666666666666,4.233333333333333,9.07,3.1566666666666663,8.762239887,3.55282147,7.74502349,3.8790279780000003,7.388156574,4.131770624
Daman And Diu,,,,,,,,,,,,,,,,,,,4.303333333333333,3.3716666666666666,3.9,2.703333333333333,3.666666666666667,3.51,3.9616666666666656,3.345,4.721666666666667,2.875,4.760000000000002,3.3633333333333333,4.118333333333333,2.583333333333333,4.903333333333333,3.913333333333333,7.016666666666668,6.686666666666667,5.200000000000001,4.361666666666666,5.968333333333333,2.7716666666666665,5.721666666666668,3.86,4.088333333333333,3.291666666666667,4.39,3.4716666666666667,5.455,4.538333333333333,5.48385052,3.952764156,5.409597876,4.0495574,5.392488557999999,4.130287915
Goa,,,,,,,,,,,,,,,,,,,6.655249999999999,4.697000000000001,5.925750000000002,4.811,5.883000000000001,4.257250000000001,5.4765,4.9030000000000005,6.278250000000001,4.662,6.2890000000000015,4.1835,5.75775,4.9052500000000006,5.976000000000001,4.74,6.317,4.56925,5.7945,3.89425,5.662999999999999,4.42225,5.70825,4.567499999999999,4.632999999999999,4.50575,5.741999999999999,4.467749999999999,5.90475,4.278223684210527,6.003040245,4.300049173000001,6.224260224,4.403996081,5.606513791,4.475027694
Gujarat,13.407282923721938,11.212898421328779,13.455609671131251,10.167646024531908,13.295133103921547,10.720689002449602,13.364608920653778,12.929022411695874,14.604494253930438,14.30719562783248,15.716143616644786,13.770683563230836,15.994977434324381,15.08153720811267,16.66791082651778,13.188178413210508,15.404556339643705,13.196013982986873,16.193468970145286,13.519616804819908,15.585139457087527,12.155343198533167,14.973660489552975,11.681311353130493,14.333314331430811,12.021999035408914,15.166892278215899,13.389654004408367,16.201200968308413,12.242224738349538,15.184777588396818,12.48244695138446,15.636990494775974,13.920671205115724,15.907647374740765,11.840449612253902,15.389593741760175,13.257551266858316,16.51532426240982,13.737915132355804,15.911134499803298,13.428454253209622,16.21587808111716,11.780665655201659,14.926356635125918,12.027465021413159,15.537985728218427,11.059320364541907,16.17371727,12.34833979,17.0648067,11.74573547,17.05926352,11.35762985
Haryana,9.844023977110957,8.956229386985001,9.531311543767671,8.859046908224903,9.311266431714301,8.19948811265113,8.784660251561462,9.048550026735507,9.75592388015436,9.883128398913057,10.76497300814265,10.50197271638372,10.999433051438237,11.372322179765249,11.899915853302328,11.361457299325723,11.76528666122689,11.485786895879116,11.915926386982514,11.495431487828105,12.09685080976835,12.302192086044945,12.595354721488926,12.635361256528036,13.073419971426734,12.504565864656954,12.6928306401386,12.735044434521788,13.353467662787859,12.550838479166426,12.934085095440397,12.767077936262915,13.346024272403822,13.348602396762502,14.253651962603099,13.702403281377768,14.055349969786224,14.237011012594216,14.780819096287322,14.428984056856295,14.775217246005823,14.727023432028297,15.493122232933194,14.654191905520252,15.1435217218618,15.325427152240698,17.837455490417835,17.548802977364097,17.32779616,16.86200324,17.00158896,11.74259508,16.65854106,11.61661432
Himachal Pradesh,57.77,7.879631313131312,8.12449494949495,6.783945526695526,7.875916305916307,6.574046897546897,8.542873015873017,7.713039424860853,7.757668058132344,8.092630797773655,8.943493506493507,7.181725726654299,9.064662464985997,7.616195059842119,9.584553857906801,8.155132867132867,9.456290415466883,7.731644953086129,9.175510127127774,8.303230661495368,9.50295572074984,8.032959060547299,9.23878829993536,9.290741327300152,9.784176255117432,8.00407379875027,9.45138073691015,8.201338073691014,9.457901422107305,7.011836134453782,8.575867054514115,7.291151799181214,8.841008403361345,6.351371128871127,7.487238261738262,5.991380952380951,7.091640415140415,6.176198717948718,6.736570096570097,6.098471112221112,7.484526723276724,7.063174325674325,7.711387987012987,6.468165584415583,7.8039529220779205,5.794641025641027,7.1195085747585765,5.428947052947053,8.120754537,5.911858602000001,8.83746617,6.02408461,8.853973267999999,6.064834362
Jammu And Kashmir,6.0626757532281195,4.089244858919177,5.373570451436389,3.9005367077063386,5.424192810457517,4.20108251633987,6.3297508169934655,4.708127450980392,6.9404240196078435,5.382075163398694,6.6902148692810455,5.098577614379085,6.381100490196077,5.326768790849672,6.2024003267973855,6.2024003267973855,6.2231243220692525,6.242913389211262,5.469079365079364,4.460460317460316,5.995035714285715,3.964553571428572,4.928366071428571,4.237598214285714,5.988855158730159,4.152503968253968,6.424171626984128,5.490375,7.135359126984127,4.509927579365078,5.8245942460317455,4.470822420634922,6.318033730158731,4.433054563492061,5.798946428571428,3.869342261904762,4.813856941081519,3.908953327125636,4.378022254326134,4.499928831943918,5.79797192749779,4.6147860449735445,5.865032432844932,4.707069931773877,6.973182334119834,5.216949723476847,5.899321357239992,4.168383387445888,6.024896204,4.22256522,6.111249312000001,4.374265911,5.657966322,4.488629587
Jharkhand,7.114704837986089,4.771322543197544,6.844588245088246,4.28562487974988,6.018918346699596,3.6618129520942007,6.522912167693418,3.49246782962408,6.0690709024771525,4.508782239750991,6.603911680231532,4.232856963570199,6.950655502653666,4.265757673630836,6.865997606832168,4.354361912325147,6.514171472114488,4.389231361435407,7.511163362781009,5.222354206455309,7.186405392605761,4.137319657772783,7.1752364073834665,4.121868252798398,7.084345718415572,4.254702068764568,7.173286410348911,4.928777685005627,7.806232468307836,6.401553180887738,8.350475048032033,4.503854777167279,7.563348167559563,6.010530540741938,7.500765345187221,3.932149300930552,6.532620794714545,4.859433768777518,5.677100929163428,5.24965796125171,7.2405866621804105,4.658788362100863,7.451314284095537,4.576965504403004,7.006300006706258,4.26491332972583,7.4933024047711525,3.946958048895551,7.300485667999999,4.3212686080000005,7.388697458999999,4.708866243,7.543109189,4.701312875
Karnataka,8.848583358255821,5.860045714420417,8.694093102156588,6.061458031751605,7.840336834473907,5.5392578312342495,7.727018787044949,6.665783403394281,9.185172518467224,6.444275197868618,8.832405046388722,7.176723121312495,9.386924603221,8.753229957490857,10.092131391993798,9.192172551370085,10.927272662909703,9.013176465837864,10.891166533720755,7.853835298517027,9.389253304798272,8.464942102299165,10.506955798871333,7.4009615480443385,9.467669368182207,7.655380028464386,9.688947486927367,7.001914320786265,9.039125066274943,6.732605356264572,8.725220628578375,7.6290864201500215,9.96893739136123,9.099131993963537,12.44307131227577,9.717118303932477,11.877531360363273,9.712514014072758,11.309625948242369,10.399349771764056,11.826600001541118,10.09696741476992,11.884468789670484,8.626155770821596,10.501083625442211,9.70683870319919,12.07484300097121,8.476230449575949,12.25357376,8.090193079,13.02639027,7.0890575920000005,12.59039796,7.229217145
Kerala,7.1459554898199,5.367711801758559,6.875264767349706,4.7554469057398,6.910499478097451,4.859968281250135,6.823640047538202,5.3947728559823895,7.253774634492719,6.0569613445965755,7.201772658675936,5.304246056987551,7.044333907826996,5.427277963811656,7.214387294867419,5.805765467975091,7.4293499939112975,5.581250224466127,7.001337597949727,5.546697745572153,7.080435623120207,4.999961521878915,7.303899677009117,5.316006088012727,6.526913408565362,5.677933875458739,7.287573165709246,5.480076554281887,6.9878749572047445,5.3524493436220935,6.832882472920599,5.644952053964606,7.237788575022668,6.110117836142307,7.746277732409638,5.901119143531457,7.166076317619591,5.76917004590581,6.854495189474023,5.676150021278043,7.170292159202077,6.363210776210227,7.604254275745824,5.940674230814579,7.375241642326928,6.093329308703322,7.032499580440757,5.6441349426893215,7.121974559,5.585007673,7.50278654,5.596462941,7.611804947,5.644029327999999
Madhya Pradesh,9.341885778905644,5.385205233692267,9.313318565306632,5.1925705371412665,8.045979053589294,5.718821574814191,9.773229030243856,5.995045575520608,9.984921495235726,8.190727817476535,11.301159754522002,8.13790684756496,11.553832313405671,8.752932744999825,11.588533585214968,7.182903442332949,11.473180893457403,7.565181497325527,12.032137621667745,8.107095701604754,11.719141578880196,7.568139382673263,11.474106091403533,8.452043236768349,12.27097586350764,8.58502605558557,12.298538668014471,9.866956941115374,10.842928262254656,9.317309613296453,12.122068055864643,7.144338976688771,11.306246826208401,7.480342439621904,11.513492571308394,6.430641267640668,10.491627335263553,8.144179969867794,10.979126609709175,8.635115554352723,10.536176379569808,7.553085386753107,11.530444648900213,8.78758019177046,12.116798020813928,8.640580198199462,12.026952951985676,5.981071593345053,14.08563361,7.22738381,13.84306142,7.158832087,13.77166176,7.233788632
Maharashtra,7.918726782565197,4.516514303587611,7.744294435074434,5.251754234087113,7.197711810335683,3.7429232867019135,6.801698216640398,4.068411769816912,6.967520007891263,5.117526567316092,7.7455867896295185,5.1819274235690695,7.869630711543662,5.61630414000145,9.303348824607774,6.098386603555263,9.207746580349653,9.202925142647057,9.357298651142573,5.3681605321211086,8.164884543572308,4.871199450407858,8.017197126575844,5.1322166218046,8.294394815069625,5.6521441464223985,8.210661088596751,5.734498114572294,8.990175074865462,4.888103101106432,7.244313163005082,5.281177254481699,7.916502020147831,6.014654704872972,8.169226986006052,4.8972398536584345,7.303433399402567,5.7993220089428,8.260511285390804,5.989646631831608,9.566046655355187,5.364641658704771,8.736840070335338,5.971572344367921,8.758104643651919,5.673812538942522,10.173838933828526,5.027855444898268,9.560079604,5.252999202,9.184457987,5.375542205,8.93394871,5.4260454639999995
Meghalaya,2.8628571428571434,2.1228571428571428,2.5105,1.8657142857142852,2.4491428571428573,2.146142857142857,3.212964285714286,2.348357142857143,2.7855714285714286,2.2991785714285706,2.9089357864357863,2.1063816738816743,1.9448881673881675,2.1959848484848488,2.4217316017316013,2.142575757575758,2.6018013468013463,2.220519480519481,1.9950829725829728,1.7904870129870132,2.1742640692640696,1.9353492063492064,1.6883730158730157,1.7171666666666667,2.4707777777777777,2.3402407407407404,3.1869166666666664,2.103166666666666,2.841473063973064,2.1062836700336702,2.9698316498316504,2.192125420875421,2.9957828282828287,2.2437407407407406,2.8593518518518515,1.9615043290043293,2.894844877344877,2.3919877344877345,2.89936507936508,2.3370923520923523,2.625777777777778,2.178564814814815,2.502407407407408,1.949166666666667,2.453981481481481,1.6755555555555557,2.511416666666667,1.5505,3.928508257,1.950951869,4.158830739,2.326131582,4.391292852,3.1539062139999996
Nagaland,3.2093333333333334,3.976,3.2760000000000002,3.2760000000000002,2.9166666666666665,3.405,3.671666666666667,2.8266666666666667,2.3666666666666667,2.61,3.747916666666667,3.747916666666667,3.747916666666667,3.747916666666667,3.795925925925925,3.795925925925925,3.795925925925925,3.795925925925925,3.795925925925925,3.795925925925925,3.795925925925925,,4.228888888888888,3.4857142857142858,3.983333333333334,2.8103125,3.1743749999999995,3.215,3.215,4.205694444444443,6.006388888888888,6.006388888888888,6.006388888888888,4.340555555555556,4.9775,4.949999999999998,4.362500000000002,4.362500000000002,4.5538888888888875,3.7286111111111113,4.733611111111111,3.1495833333333336,3.3773611111111115,3.1934722222222227,3.1934722222222227,3.3475000000000006,3.405625,4.398333333333333,4.14341026,4.252109282,4.36312729,4.1079814589999994,4.664074101000001,4.306605165
Nct Of Delhi,9.177222222222225,6.265216503267974,7.423616946778711,6.7384389589169,8.315119047619048,6.155138888888889,7.661507936507938,7.606140873015872,8.586806576797384,8.615747549019607,9.41360498366013,9.03716605392157,9.657146650326796,9.717935049019607,9.936588031045751,8.580803717320261,10.55845471521942,9.435555555555554,10.916882136382137,10.448077367077367,11.204151404151403,10.736681096681094,11.564303912137245,11.373360643471756,11.83215012559457,11.172885254663038,12.007951846507401,11.32034885895997,12.866799476243921,10.627149991983325,11.591266928544705,11.549802816525036,12.1237835765058,11.950637298915074,12.66009828443162,11.635926455026455,12.629064783847392,12.981732804232804,12.795311046977712,12.33130270963604,13.107286756453426,12.442290123456793,21.71194444444445,20.79603086419753,18.087802469135802,17.719895061728394,17.643864197530863,17.45829272254711,17.29303376,14.32935823,16.58625643,11.10173967,16.34353921,11.12253763
Odisha,5.777119665839304,3.5483226696811943,5.616276301003843,3.0826452014384738,5.1427874527762025,2.7972183759921774,5.628031730203791,2.5472787874074814,5.289969847932527,3.620040235281302,5.761710132224505,3.0394119206238503,5.544834060203246,3.6760097083183823,5.789863229176617,2.428374448762671,5.314425987089451,3.0267817849614755,5.3650166948481,2.9488984292742453,5.339253457997015,2.9872167857598604,5.188519015765168,2.830714895314596,5.17735458073675,3.0938812990929296,5.482853155251987,3.0614822183003727,5.56852054202819,3.1320538717196653,4.9866080686481915,3.3327378120676534,5.2017059174521085,3.3324695744518444,5.375365135208708,2.6988309799789705,4.742415618198535,2.8860941056046827,4.58947025212699,3.4561869713503657,4.7306136305911535,3.2326296905617733,5.0479127586845935,2.7271096492538334,4.649954371446851,2.163835348990561,4.3734401743266655,2.7113886719140754,5.525358902000001,2.892936073,5.521098493999999,3.053577728,5.4236943570000005,3.8043740489999998
Puducherry,2.98,2.08,2.39,1.28,2.62,1.96,3.15,2.31,2.35,1.8,2.55,1.05,2.76,1.59,2.74,1.51,2.5,1.84,6.278888888888888,3.5527777777777785,3.6688888888888886,4.051666666666668,4.401666666666666,3.466111111111111,4.020555555555556,3.901111111111112,4.3050000000000015,3.918333333333333,4.061111111111111,3.416111111111111,3.8577777777777786,3.055555555555556,3.421111111111112,2.874444444444445,4.397222222222221,3.8372222222222216,4.601111111111112,3.9216666666666655,4.22611111111111,3.7516666666666665,4.152777777777779,4.058888888888889,5.1544444444444455,5.027222222222223,5.017777777777779,4.634444444444445,5.516111111111112,4.782222222222223,5.0684403510000005,4.619376735,5.008477098,4.348147704,5.140791534,4.277632681
Punjab,7.866323171127116,7.4287790168165175,8.556443281718284,8.806391754079254,9.285089926739927,8.685587133699636,9.09999317765568,8.78432110805861,9.097599313186812,8.373584537744865,8.727590542790542,8.645807733450122,9.42463282967033,9.960919871794873,10.349732020757019,10.145460162180814,10.557691995142537,10.949482066544563,11.120159232856519,10.91022049049984,11.340097331774507,11.325074632372461,11.427267965971227,11.882016229483078,12.088610725265074,11.65092103066016,12.03669617966575,11.951630071860507,12.791391651766107,12.624929412254412,12.896446818459316,12.77067871850372,13.184760656553587,13.726768885281386,13.717686108456755,13.522958900037162,13.735921799094625,14.189629360735884,14.4056034519828,14.58728562409812,14.661136234598732,15.113625987900985,15.376083802308802,15.722419047619047,16.106266865079366,16.561186471861472,16.690261796536795,16.260622077922076,16.79010365,16.08676416,16.81390754,11.635743699999999,16.51394533,11.51392907
Rajasthan,17.279187760965172,14.744237986739853,16.745967185668892,15.020820112450485,16.51435322552416,15.342274214032669,17.340245349457156,16.788243295224724,18.30448931612186,17.842572795950648,19.028691704854047,16.901042295198454,18.33760213282203,18.567705233255772,19.338329707358454,19.33959886741889,19.291879826648675,19.331549704039507,19.375603498545967,17.73996255300353,19.29443173805784,16.90860944954661,18.559937448396703,17.786548663071166,19.13472262476043,18.580209692889298,19.723685408444318,19.1207232688532,20.690668622849888,18.770659802769593,20.031996958969177,17.77753499772324,19.90674858110173,18.129063250412113,20.23505072078327,17.871307902208898,20.092308928280534,18.47928190706795,19.955375520315336,19.059053765972763,21.004950102668253,18.578750736795648,20.456999804985408,18.443516794240104,20.64385243978963,19.658856882962297,21.35467057035061,19.25136326127568,19.66836615,17.81866821,18.843307,11.7394547,18.21954815,11.71193137
Tamil Nadu,8.375516820784558,5.700757174299817,6.958368604580607,5.231179530291058,6.726174386595972,5.050713952592678,6.580142946249764,6.636516461778709,7.104162140832262,6.4474463302286935,7.352379589806921,6.745500825102514,8.090973787870844,7.951022022256124,9.678319981646686,8.704784498589946,9.63851291439562,7.415153093392051,8.705146135309187,6.472967070440697,6.506095108482418,5.795129863517453,7.81203320996295,6.1753868545350885,6.386905320505379,5.937632327186442,7.266134964612875,7.358873805294256,7.980350674815301,6.49056286587521,6.2694013672703965,5.282265250749707,6.7600372927413135,6.1638377320274405,7.885393435175978,7.627064484307447,9.121815824927106,9.033653426375858,7.762587928585114,6.841051424339532,7.254708278029151,8.397574846219486,9.855267090046397,7.83025539709595,8.335059261844247,7.743974655286935,8.967090212794586,6.7150778890735054,9.048965522,6.679477892,8.728352007,6.612510059,8.632805231,6.505019712999999
Telangana,7.55848597237459,4.183310774431353,7.301812475325934,5.83304301517911,8.141123174508103,4.302737751866228,7.65044397823163,6.464048742945435,8.575263846415698,5.57256600127366,8.776974768048984,6.024342605056652,9.26568348713364,7.678328166691098,10.903943857665915,6.917196033760946,10.141448883720765,8.753606084464327,11.846755991610205,5.410048127768103,9.284524444934586,5.917644252034313,9.48363657830472,6.1689301477303005,9.00032623091274,6.203016248740213,9.432043120344117,7.553245679493964,9.827438268224835,5.151641519948757,8.960392564992777,7.107723761335273,11.338849860732632,7.342344320728913,10.606796256104095,5.461777730755558,9.172161089228654,8.854484607728965,12.449487144988234,10.581009232401906,11.877868956740114,7.0280452089577095,11.0583858323857,7.1536539110399415,10.570758079694963,9.430481476693515,13.51730560246244,7.0940618556175,13.30057837,6.9293125810000005,12.75840459,6.718871001,12.47220656,6.674738486
Tripura,3.793541666666667,3.923125,4.447916666666667,4.073125,4.574166666666667,4.0216666666666665,5.329375,3.951875,4.692403846153846,3.781634615384616,3.939887820512821,3.474375,4.3341025641025634,2.9981730769230768,3.2314615384615384,3.0439107142857145,3.3365892857142856,2.8688809523809518,3.3426190476190474,2.932845238095238,4.026988095238095,2.8838214285714283,3.268053571428572,2.5020892857142862,4.0729821428571436,3.041428571428572,4.234303571428572,3.3780535714285715,4.626153846153846,2.9518653846153846,4.260817307692308,2.848821428571428,3.675821428571429,2.992660714285714,4.091903846153846,3.4902083333333334,4.112612179487179,3.1141923076923077,4.088583333333334,3.103625,3.882333333333334,2.600416666666667,3.5109166666666667,2.1051818181818183,3.3089393939393936,2.204939393939394,2.475015151515151,2.33875,4.529835758,2.5878803269999997,4.690904785,2.844144276,4.745997431,3.6052400139999996
Uttar Pradesh,7.066048953180092,5.253275761959406,6.910732663179135,4.998346579230605,6.612168922867308,4.3259130217703365,6.314295398837931,4.308177777286591,6.111324184470364,4.6492553656303945,6.33221420441812,4.757967179671461,6.397602177994544,5.5852327553236405,7.033162107117009,4.7966209889547695,6.579540080603801,5.388083371503464,7.2260332584439375,5.521652354275634,7.395676607984707,6.519181303432068,7.841898163524926,6.705796513928514,8.218157867658515,6.1514474570259345,7.864528956594298,6.9222707732017925,8.180069929681725,6.877791128513044,7.863021577237871,6.4351507859317545,7.818560577310642,6.496829538224361,7.485275402944954,5.763233229904418,7.040722231444403,6.019627103376139,7.119295135767006,7.003809874623209,7.893154235773334,6.5402731601730775,7.733307583867552,6.927856590713595,7.87535267198475,6.7814717719156885,7.7605877684222015,6.55345078870865,7.6726498670000005,6.399653858,7.909775172000001,6.331075185,7.9781536310000005,6.29027544
Uttarakhand,,,,,,,,,,,,,,,,,,,17.12993286713287,13.010173578595314,15.12917591973244,14.962255183946487,15.689194314381268,10.233093979933109,13.948282943143814,9.194322073578594,12.780476923076925,10.325639799331103,13.947722408026754,10.153515384615384,10.531178595317726,10.924528093645485,14.46047357859532,11.064579264214046,13.78915986622074,9.690309364548495,13.335947826086954,12.946664214046823,15.162065217391307,13.740601003344482,13.441470903010035,13.12065618729097,13.478118060200668,11.592910033444815,12.430646488294315,11.165706020066885,16.190051839464886,12.577178929765886,16.32944976,12.24366037,16.328825,11.27790971,16.37234686,10.63230641
West Bengal,5.793370012581576,3.3788978209137026,5.832680797251201,3.7126127233348574,5.21330314835041,3.087103062710842,6.422822764008013,2.9845972590157217,5.5627653158647945,3.6423162792015673,5.835620881133419,3.6457582290494432,5.6686245278649405,3.4423222375175198,5.763318072742113,2.9712203006771496,6.006529591041089,3.766837913269506,5.998551973338334,3.691306037391082,6.188997672310815,4.350820413403338,6.327756805554938,3.9872718132004814,5.948040847003906,3.913871074513824,6.020465396765242,4.453644997444002,6.9320207194116685,5.092535531282552,6.904026302931602,5.142090487382829,6.585209508973856,5.2125508838369985,6.833469109453462,5.042098966245972,6.658149259565012,5.207099762230821,6.588883475861862,5.8394381720450195,7.212353528875179,5.279222407042281,6.699550459412571,5.156980175020054,6.43211339000003,5.692390858018782,6.692354144365781,5.453443137772678,6.743679368,5.268561067,7.038061505,4.931314607,6.9465631629999995,4.887588354
